====== pysrim run =======
        SRIM-2013.00
=====================================
       LATERAL SPREAD OF IONS        
 See SRIM Outputs\TDATA.txt for calc. details   
Ì===================================Ê===================================
  NOTE : The Projected LATERAL Spread is based on a projection on a     
  plane- just the way the XY or XZ displays look on the screen.  The    
  Lateral Projected Range is defined as the average of the absolute     
  values of the projected lateral displacements from the X-axis.        
  One use of this range: If a mask covers half of a target, the lateral 
  range is the distance under the mask where the concentration drops to 
  25% (at the mask edge the concentration= 50% of the uniform value).   
                                                                        
  The Radial Range is the mean radial displacement range from the       
  X-axis a-uming cylindrical symmetry.                                 
========================================================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file: SRIM Outputs\TDATA.txt for data about the calculation
 Ion    = He   Energy = 400 keV
 Total Ions calculated =25.00
============= TARGET MATERIAL ======================================
Layer  1 : ceria
Layer Width = 10000.E+00 AAA ;
  Layer # 1- Density = 7.578E22 atoms/cm3 = 7.22 g/cm3
  Layer # 1- Ce = 33.3 Atomic Percent = 81.4 Mass Percent
  Layer # 1-  O = 66.6 Atomic Percent = 18.5 Mass Percent
====================================================================
 Ion Average Range = 837369.E-02 A   Straggling = 979948.E-03 A
 Ion Lateral Range = 154929.E-02 A   Straggling = 193283.E-02 A
 Ion Radial  Range = 223594.E-02 A   Straggling = 104812.E-02 A
====================================================================
                LATERAL     Projected      LATERAL        Radial    
2300010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
2400010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
2500010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
2600010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
2700010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
2800010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
2900010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
3000010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
3100010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
3200010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
3300010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
3400010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
3500010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
3600010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
3700010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
3800010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
3900010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
4000010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
4100010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
4200010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
4300010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
4400010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
4500010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
4600010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
4700010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
4800010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
4900010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
5000010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
5100010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
5200010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
5300010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
5400010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
5500010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
5600010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
5700010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
5800010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
5900010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
6000010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
6100010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
6200010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
6300010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
6400010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
6500010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
6600010.E-03 20807916.E-04 20807916.E-04 21402983.E-04 00000000.E+00 
6700010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
6800010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
6900010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
7000010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
7100010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
7200010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
7300010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
7400010.E-03 80509618.E-05 80509618.E-05 89952803.E-05 00000000.E+00 
7500010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
7600010.E-03 89831445.E-05 89831445.E-05 27415107.E-04 00000000.E+00 
7700010.E-03 24590399.E-04 24590399.E-04 26384522.E-04 00000000.E+00 
7800010.E-03 65027263.E-05 65027263.E-05 16352067.E-04 00000000.E+00 
7900010.E-03 35161306.E-04 35161306.E-04 37790776.E-04 00000000.E+00 
8000010.E-03 41998629.E-04 41998629.E-04 48117301.E-04 00000000.E+00 
8100010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
8200010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
8300010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
8400010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
8500010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
8600010.E-03 14351112.E-04 14846502.E-04 15623232.E-04 35684152.E-05 
8700010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
8800010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
8900010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
9000010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
9100010.E-03 20180460.E-04 20180460.E-04 22283871.E-04 00000000.E+00 
9200010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
9300010.E-03 81341257.E-06 81341257.E-06 25798758.E-04 00000000.E+00 
9400010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
9500010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
9600010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
9700010.E-03 59774167.E-05 59974175.E-05 16675955.E-04 75719633.E-05 
9800010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
9900010.E-03 91542108.E-05 91542108.E-05 13892677.E-04 00000000.E+00 
1000001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
