====== pysrim run =======
        SRIM-2013.00
=====================================
       LATERAL SPREAD OF IONS        
 See SRIM Outputs\TDATA.txt for calc. details   
Ì===================================Ê===================================
  NOTE : The Projected LATERAL Spread is based on a projection on a     
  plane- just the way the XY or XZ displays look on the screen.  The    
  Lateral Projected Range is defined as the average of the absolute     
  values of the projected lateral displacements from the X-axis.        
  One use of this range: If a mask covers half of a target, the lateral 
  range is the distance under the mask where the concentration drops to 
  25% (at the mask edge the concentration= 50% of the uniform value).   
                                                                        
  The Radial Range is the mean radial displacement range from the       
  X-axis a-uming cylindrical symmetry.                                 
========================================================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file: SRIM Outputs\TDATA.txt for data about the calculation
 Ion    = He   Energy = 250 keV
 Total Ions calculated =25.00
============= TARGET MATERIAL ======================================
Layer  1 : ceria
Layer Width = 20000.E+00 AAA ;
  Layer # 1- Density = 7.578E22 atoms/cm3 = 7.22 g/cm3
  Layer # 1- Ce = 33.3 Atomic Percent = 81.4 Mass Percent
  Layer # 1-  O = 66.6 Atomic Percent = 18.5 Mass Percent
====================================================================
 Ion Average Range = 642043.E-02 A   Straggling = 156819.E-02 A
 Ion Lateral Range = 174388.E-02 A   Straggling = 197211.E-02 A
 Ion Radial  Range = 261260.E-02 A   Straggling = 103253.E-02 A
====================================================================
                LATERAL     Projected      LATERAL        Radial    
4600010.E-03 17152183.E-04 17152183.E-04 18205117.E-04 00000000.E+00 
4800010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
5000010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
5200010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
5400010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
5600010.E-03 12399576.E-04 12399576.E-04 32776032.E-04 00000000.E+00 
5800010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
6000010.E-03 27068498.E-04 28209202.E-04 36328031.E-04 26473905.E-05 
6200010.E-03 12260603.E-04 12260603.E-04 15110154.E-04 00000000.E+00 
6400010.E-03 23146812.E-04 23146812.E-04 27791236.E-04 00000000.E+00 
6600010.E-03 14744397.E-04 14744397.E-04 20307653.E-04 00000000.E+00 
6800010.E-03 23171091.E-04 23246906.E-04 36103923.E-04 25833498.E-05 
7000010.E-03 82238330.E-05 11040206.E-04 25174607.E-04 85333464.E-05 
7200010.E-03 27507655.E-04 28829857.E-04 28242359.E-04 82638744.E-05 
7400010.E-03 98281382.E-05 13312676.E-04 23073384.E-04 83562268.E-06 
7600010.E-03 13291859.E-04 13291859.E-04 13305492.E-04 00000000.E+00 
7800010.E-03 23303085.E-04 23303085.E-04 23373457.E-04 00000000.E+00 
8000010.E-03 50327185.E-05 50327185.E-05 71787041.E-05 00000000.E+00 
8200010.E-03 14178065.E-04 15741294.E-04 19627271.E-04 48182010.E-05 
8400010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
8600010.E-03 25520984.E-04 25520984.E-04 26852264.E-04 00000000.E+00 
8800010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
9000010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
9200010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
9400010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
9600010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
9800010.E-03 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1000001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1020001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1040001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1060001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1080001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1100001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1120001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1140001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1160001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1180001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1200001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1220001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1240001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1260001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1280001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1300001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1320001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1340001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1360001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1380001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1400001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1420001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1440001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1460001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1480001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1500001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1520001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1540001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1560001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1580001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1600001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1620001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1640001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1660001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1680001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1700001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1720001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1740001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1760001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1780001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1800001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1820001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1840001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1860001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1880001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1900001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1920001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1940001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1960001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1980001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
2000001.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
