depth	 damage
1.200010000000000048e+02	6.292706399999999576e+02
2.400010000000000332e+02	1.191182399999999916e+03
3.600010000000000332e+02	2.012499600000000100e+03
4.800010000000000332e+02	1.531421999999999798e+03
6.000009999999999764e+02	1.706457599999999957e+02
7.200009999999999764e+02	8.890488000000000834e-01
8.400009999999999764e+02	0.000000000000000000e+00
9.600009999999999764e+02	0.000000000000000000e+00
1.080000000000000000e+03	0.000000000000000000e+00
1.200000000000000000e+03	0.000000000000000000e+00
1.320000000000000000e+03	0.000000000000000000e+00
1.440000000000000000e+03	0.000000000000000000e+00
1.560000000000000000e+03	0.000000000000000000e+00
1.680000000000000000e+03	0.000000000000000000e+00
1.800000000000000000e+03	0.000000000000000000e+00
1.920000000000000000e+03	0.000000000000000000e+00
2.040000000000000000e+03	0.000000000000000000e+00
2.160000000000000000e+03	0.000000000000000000e+00
2.280000000000000000e+03	0.000000000000000000e+00
2.400000000000000000e+03	0.000000000000000000e+00
2.520000000000000000e+03	0.000000000000000000e+00
2.640000000000000000e+03	0.000000000000000000e+00
2.760000000000000000e+03	0.000000000000000000e+00
2.880000000000000000e+03	0.000000000000000000e+00
3.000000000000000000e+03	0.000000000000000000e+00
3.120000000000000000e+03	0.000000000000000000e+00
3.240000000000000000e+03	0.000000000000000000e+00
3.360000000000000000e+03	0.000000000000000000e+00
3.480000000000000000e+03	0.000000000000000000e+00
3.600000000000000000e+03	0.000000000000000000e+00
3.720000000000000000e+03	0.000000000000000000e+00
3.840000000000000000e+03	0.000000000000000000e+00
3.960000000000000000e+03	0.000000000000000000e+00
4.080000000000000000e+03	0.000000000000000000e+00
4.200000000000000000e+03	0.000000000000000000e+00
4.320000000000000000e+03	0.000000000000000000e+00
4.440000000000000000e+03	0.000000000000000000e+00
4.560000000000000000e+03	0.000000000000000000e+00
4.680000000000000000e+03	0.000000000000000000e+00
4.800000000000000000e+03	0.000000000000000000e+00
4.920000000000000000e+03	0.000000000000000000e+00
5.040000000000000000e+03	0.000000000000000000e+00
5.160000000000000000e+03	0.000000000000000000e+00
5.280000000000000000e+03	0.000000000000000000e+00
5.400000000000000000e+03	0.000000000000000000e+00
5.520000000000000000e+03	0.000000000000000000e+00
5.640000000000000000e+03	0.000000000000000000e+00
5.760000000000000000e+03	0.000000000000000000e+00
5.880000000000000000e+03	0.000000000000000000e+00
6.000000000000000000e+03	0.000000000000000000e+00
6.120000000000000000e+03	0.000000000000000000e+00
6.240000000000000000e+03	0.000000000000000000e+00
6.360000000000000000e+03	0.000000000000000000e+00
6.480000000000000000e+03	0.000000000000000000e+00
6.600000000000000000e+03	0.000000000000000000e+00
6.720000000000000000e+03	0.000000000000000000e+00
6.840000000000000000e+03	0.000000000000000000e+00
6.960000000000000000e+03	0.000000000000000000e+00
7.080000000000000000e+03	0.000000000000000000e+00
7.200000000000000000e+03	0.000000000000000000e+00
7.320000000000000000e+03	0.000000000000000000e+00
7.440000000000000000e+03	0.000000000000000000e+00
7.560000000000000000e+03	0.000000000000000000e+00
7.680000000000000000e+03	0.000000000000000000e+00
7.800000000000000000e+03	0.000000000000000000e+00
7.920000000000000000e+03	0.000000000000000000e+00
8.040000000000000000e+03	0.000000000000000000e+00
8.160000000000000000e+03	0.000000000000000000e+00
8.280000000000000000e+03	0.000000000000000000e+00
8.400000000000000000e+03	0.000000000000000000e+00
8.520000000000000000e+03	0.000000000000000000e+00
8.640000000000000000e+03	0.000000000000000000e+00
8.760000000000000000e+03	0.000000000000000000e+00
8.880000000000000000e+03	0.000000000000000000e+00
9.000000000000000000e+03	0.000000000000000000e+00
9.120000000000000000e+03	0.000000000000000000e+00
9.240000000000000000e+03	0.000000000000000000e+00
9.360000000000000000e+03	0.000000000000000000e+00
9.480000000000000000e+03	0.000000000000000000e+00
9.600000000000000000e+03	0.000000000000000000e+00
9.720000000000000000e+03	0.000000000000000000e+00
9.840000000000000000e+03	0.000000000000000000e+00
9.960000000000000000e+03	0.000000000000000000e+00
1.008000000000000000e+04	0.000000000000000000e+00
1.020000000000000000e+04	0.000000000000000000e+00
1.032000000000000000e+04	0.000000000000000000e+00
1.044000000000000000e+04	0.000000000000000000e+00
1.056000000000000000e+04	0.000000000000000000e+00
1.068000000000000000e+04	0.000000000000000000e+00
1.080000000000000000e+04	0.000000000000000000e+00
1.092000000000000000e+04	0.000000000000000000e+00
1.104000000000000000e+04	0.000000000000000000e+00
1.116000000000000000e+04	0.000000000000000000e+00
1.128000000000000000e+04	0.000000000000000000e+00
1.140000000000000000e+04	0.000000000000000000e+00
1.152000000000000000e+04	0.000000000000000000e+00
1.164000000000000000e+04	0.000000000000000000e+00
1.176000000000000000e+04	0.000000000000000000e+00
1.188000000000000000e+04	0.000000000000000000e+00
1.200000000000000000e+04	0.000000000000000000e+00
Results class for target=<Layer material:U 0.33 O 0.67 width:20000.0> <Layer material:Si 0.33 O 0.67 width:100000.0>, ion=Helium @ 100.0 kev. Analysis to 0nm
