depth	 damage
1.200010000000000048e+02	1.514709600000000123e+01
2.400010000000000332e+02	2.712604800000000083e+01
3.600010000000000332e+02	2.688877199999999945e+01
4.800010000000000332e+02	3.094201200000000185e+01
6.000009999999999764e+02	3.080778000000000105e+01
7.200009999999999764e+02	3.183807600000000448e+01
8.400009999999999764e+02	3.090782400000000152e+01
9.600009999999999764e+02	3.247540800000000161e+01
1.080000000000000000e+03	3.302584800000000342e+01
1.200000000000000000e+03	3.333380400000000066e+01
1.320000000000000000e+03	3.385179600000000022e+01
1.440000000000000000e+03	3.358894800000000203e+01
1.560000000000000000e+03	3.470671199999999601e+01
1.680000000000000000e+03	3.440811599999999970e+01
1.800000000000000000e+03	3.516846000000000316e+01
1.920000000000000000e+03	3.907652399999999915e+01
2.040000000000000000e+03	4.853174399999999622e+01
2.160000000000000000e+03	1.573989599999999989e+01
2.280000000000000000e+03	2.457800399999999996e+01
2.400000000000000000e+03	2.553869999999999862e+01
2.520000000000000000e+03	2.595921599999999785e+01
2.640000000000000000e+03	2.604317999999999955e+01
2.760000000000000000e+03	2.593552800000000147e+01
2.880000000000000000e+03	2.698065599999999975e+01
3.000000000000000000e+03	2.915190000000000126e+01
3.120000000000000000e+03	2.822122799999999643e+01
3.240000000000000000e+03	2.874029999999999774e+01
3.360000000000000000e+03	3.024596400000000074e+01
3.480000000000000000e+03	3.142069200000000251e+01
3.600000000000000000e+03	3.252310800000000057e+01
3.720000000000000000e+03	3.253599600000000436e+01
3.840000000000000000e+03	3.486505199999999860e+01
3.960000000000000000e+03	3.513683999999999941e+01
4.080000000000000000e+03	3.609908399999999773e+01
4.200000000000000000e+03	3.779675999999999902e+01
4.320000000000000000e+03	3.932063999999999737e+01
4.440000000000000000e+03	4.088719200000000598e+01
4.560000000000000000e+03	4.384310399999999674e+01
4.680000000000000000e+03	4.416912000000000660e+01
4.800000000000000000e+03	4.642255200000000315e+01
4.920000000000000000e+03	4.955949600000000288e+01
5.040000000000000000e+03	5.267782799999999810e+01
5.160000000000000000e+03	5.543670000000000186e+01
5.280000000000000000e+03	5.848912800000000090e+01
5.400000000000000000e+03	6.248937600000000714e+01
5.520000000000000000e+03	6.563761200000000429e+01
5.640000000000000000e+03	7.217795999999999879e+01
5.760000000000000000e+03	7.934505599999998537e+01
5.880000000000000000e+03	8.551417199999998786e+01
6.000000000000000000e+03	9.531431999999998084e+01
6.120000000000000000e+03	1.064493599999999986e+02
6.240000000000000000e+03	1.194345600000000047e+02
6.360000000000000000e+03	1.346305199999999900e+02
6.480000000000000000e+03	1.570099199999999939e+02
6.600000000000000000e+03	1.845982799999999884e+02
6.720000000000000000e+03	2.212511999999999830e+02
6.840000000000000000e+03	2.721321599999999989e+02
6.960000000000000000e+03	3.477007200000000466e+02
7.080000000000000000e+03	4.642828799999999774e+02
7.200000000000000000e+03	6.631665600000000040e+02
7.320000000000000000e+03	1.007598839999999996e+03
7.440000000000000000e+03	1.410773999999999887e+03
7.560000000000000000e+03	1.330291200000000117e+03
7.680000000000000000e+03	6.289977599999999711e+02
7.800000000000000000e+03	1.226790000000000020e+02
7.920000000000000000e+03	8.634036000000000044e+00
8.040000000000000000e+03	1.861807199999999940e-01
8.160000000000000000e+03	1.608910799999999910e-03
8.280000000000000000e+03	0.000000000000000000e+00
8.400000000000000000e+03	0.000000000000000000e+00
8.520000000000000000e+03	0.000000000000000000e+00
8.640000000000000000e+03	0.000000000000000000e+00
8.760000000000000000e+03	0.000000000000000000e+00
8.880000000000000000e+03	0.000000000000000000e+00
9.000000000000000000e+03	0.000000000000000000e+00
9.120000000000000000e+03	0.000000000000000000e+00
9.240000000000000000e+03	0.000000000000000000e+00
9.360000000000000000e+03	0.000000000000000000e+00
9.480000000000000000e+03	0.000000000000000000e+00
9.600000000000000000e+03	0.000000000000000000e+00
9.720000000000000000e+03	0.000000000000000000e+00
9.840000000000000000e+03	0.000000000000000000e+00
9.960000000000000000e+03	0.000000000000000000e+00
1.008000000000000000e+04	0.000000000000000000e+00
1.020000000000000000e+04	0.000000000000000000e+00
1.032000000000000000e+04	0.000000000000000000e+00
1.044000000000000000e+04	0.000000000000000000e+00
1.056000000000000000e+04	0.000000000000000000e+00
1.068000000000000000e+04	0.000000000000000000e+00
1.080000000000000000e+04	0.000000000000000000e+00
1.092000000000000000e+04	0.000000000000000000e+00
1.104000000000000000e+04	0.000000000000000000e+00
1.116000000000000000e+04	0.000000000000000000e+00
1.128000000000000000e+04	0.000000000000000000e+00
1.140000000000000000e+04	0.000000000000000000e+00
1.152000000000000000e+04	0.000000000000000000e+00
1.164000000000000000e+04	0.000000000000000000e+00
1.176000000000000000e+04	0.000000000000000000e+00
1.188000000000000000e+04	0.000000000000000000e+00
1.200000000000000000e+04	0.000000000000000000e+00
Results class for target=<Layer material:U 0.33 O 0.67 width:20000.0> <Layer material:Si 0.33 O 0.67 width:100000.0>, ion=Helium @ 2500.0 kev. Analysis to 0nm
