depth	 damage
1.200010000000000048e+02	2.117426400000000086e+01
2.400010000000000332e+02	3.456782400000000166e+01
3.600010000000000332e+02	3.688837199999999683e+01
4.800010000000000332e+02	3.724447200000000180e+01
6.000009999999999764e+02	3.720130800000000448e+01
7.200009999999999764e+02	3.837661200000000150e+01
8.400009999999999764e+02	3.921712799999999532e+01
9.600009999999999764e+02	4.010617200000000082e+01
1.080000000000000000e+03	4.060907999999999873e+01
1.200000000000000000e+03	4.244818800000000181e+01
1.320000000000000000e+03	4.329730799999999391e+01
1.440000000000000000e+03	4.439764799999999667e+01
1.560000000000000000e+03	4.568516399999999322e+01
1.680000000000000000e+03	4.694697599999999937e+01
1.800000000000000000e+03	4.635127200000000158e+01
1.920000000000000000e+03	4.854801599999999695e+01
2.040000000000000000e+03	6.052567200000000014e+01
2.160000000000000000e+03	2.783568000000000353e+01
2.280000000000000000e+03	3.578768399999999872e+01
2.400000000000000000e+03	3.703213199999999716e+01
2.520000000000000000e+03	3.895154399999999839e+01
2.640000000000000000e+03	4.036796400000000773e+01
2.760000000000000000e+03	4.150835999999999615e+01
2.880000000000000000e+03	4.379361600000000010e+01
3.000000000000000000e+03	4.542207599999999701e+01
3.120000000000000000e+03	4.847179199999999355e+01
3.240000000000000000e+03	5.056087200000000337e+01
3.360000000000000000e+03	5.392588800000000759e+01
3.480000000000000000e+03	5.574332399999999410e+01
3.600000000000000000e+03	5.982200399999999973e+01
3.720000000000000000e+03	6.447586800000000551e+01
3.840000000000000000e+03	6.886022400000000232e+01
3.960000000000000000e+03	7.642911600000000760e+01
4.080000000000000000e+03	8.204038800000000720e+01
4.200000000000000000e+03	8.935823999999999501e+01
4.320000000000000000e+03	1.004909999999999997e+02
4.440000000000000000e+03	1.111629599999999840e+02
4.560000000000000000e+03	1.271277599999999950e+02
4.680000000000000000e+03	1.446428400000000067e+02
4.800000000000000000e+03	1.683525599999999827e+02
4.920000000000000000e+03	1.965358800000000201e+02
5.040000000000000000e+03	2.408826000000000249e+02
5.160000000000000000e+03	2.986047599999999989e+02
5.280000000000000000e+03	3.855070800000000304e+02
5.400000000000000000e+03	5.268605999999999767e+02
5.520000000000000000e+03	7.690818000000000438e+02
5.640000000000000000e+03	1.181635199999999941e+03
5.760000000000000000e+03	1.522229999999999791e+03
5.880000000000000000e+03	1.106894399999999905e+03
6.000000000000000000e+03	3.185002800000000320e+02
6.120000000000000000e+03	2.924690399999999713e+01
6.240000000000000000e+03	7.587528000000000050e-01
6.360000000000000000e+03	7.677203999999999105e-03
6.480000000000000000e+03	0.000000000000000000e+00
6.600000000000000000e+03	0.000000000000000000e+00
6.720000000000000000e+03	0.000000000000000000e+00
6.840000000000000000e+03	0.000000000000000000e+00
6.960000000000000000e+03	0.000000000000000000e+00
7.080000000000000000e+03	0.000000000000000000e+00
7.200000000000000000e+03	0.000000000000000000e+00
7.320000000000000000e+03	0.000000000000000000e+00
7.440000000000000000e+03	0.000000000000000000e+00
7.560000000000000000e+03	0.000000000000000000e+00
7.680000000000000000e+03	0.000000000000000000e+00
7.800000000000000000e+03	0.000000000000000000e+00
7.920000000000000000e+03	0.000000000000000000e+00
8.040000000000000000e+03	0.000000000000000000e+00
8.160000000000000000e+03	0.000000000000000000e+00
8.280000000000000000e+03	0.000000000000000000e+00
8.400000000000000000e+03	0.000000000000000000e+00
8.520000000000000000e+03	0.000000000000000000e+00
8.640000000000000000e+03	0.000000000000000000e+00
8.760000000000000000e+03	0.000000000000000000e+00
8.880000000000000000e+03	0.000000000000000000e+00
9.000000000000000000e+03	0.000000000000000000e+00
9.120000000000000000e+03	0.000000000000000000e+00
9.240000000000000000e+03	0.000000000000000000e+00
9.360000000000000000e+03	0.000000000000000000e+00
9.480000000000000000e+03	0.000000000000000000e+00
9.600000000000000000e+03	0.000000000000000000e+00
9.720000000000000000e+03	0.000000000000000000e+00
9.840000000000000000e+03	0.000000000000000000e+00
9.960000000000000000e+03	0.000000000000000000e+00
1.008000000000000000e+04	0.000000000000000000e+00
1.020000000000000000e+04	0.000000000000000000e+00
1.032000000000000000e+04	0.000000000000000000e+00
1.044000000000000000e+04	0.000000000000000000e+00
1.056000000000000000e+04	0.000000000000000000e+00
1.068000000000000000e+04	0.000000000000000000e+00
1.080000000000000000e+04	0.000000000000000000e+00
1.092000000000000000e+04	0.000000000000000000e+00
1.104000000000000000e+04	0.000000000000000000e+00
1.116000000000000000e+04	0.000000000000000000e+00
1.128000000000000000e+04	0.000000000000000000e+00
1.140000000000000000e+04	0.000000000000000000e+00
1.152000000000000000e+04	0.000000000000000000e+00
1.164000000000000000e+04	0.000000000000000000e+00
1.176000000000000000e+04	0.000000000000000000e+00
1.188000000000000000e+04	0.000000000000000000e+00
1.200000000000000000e+04	0.000000000000000000e+00
Results class for target=<Layer material:U 0.33 O 0.67 width:20000.0> <Layer material:Si 0.33 O 0.67 width:100000.0>, ion=Helium @ 2000.0 kev. Analysis to 0nm
